#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
0110,913022,PRÉSTEC PAGAMENT PROVEÏDORS 4/2012,56100,0,56100,42010.2
0110,913023,PRÉSTEC PAGAMENT PROVEÏDORS 04/2013,100300,0,100300,75218.73
0110,913024,PRÉSTEC PAGAMENT PROVEÏDORS 08/2013,82150,0,82150,61579.35
0110,913025,PRÉSTEC INVERSIONS 2014,37500,0,37500,28125
0110,913026,PRÉSTEC OPERACIÓ COBERTURA INTERESSOS,47600,0,47600,35738.76
1300,120000,BASIQUES FUNCIONARIS POLICIA LOCAL,217160,32500,249660,187514.59
1300,121000,COMPLEMENTARIES FUNCIONARIS POLICIA LOCAL,498902,33500,532402,391091.57
1300,150000,INCENTIU PRODUCTIVITAT FUNCIONARIS POLICIA LOCAL,18277,-14000,4277,2915.57
1300,212000,CONSERVACIÓ EDIFICIS POLICIA LOCAL,3500,0,3500,1843.21
1300,214000,MANTENIMENTS I REPARACIONS VEHICLES POLICIA LOCAL,600,1500,2100,1855.86
1300,216000,MANTENIMENT SISTEMA COMUNICACIONS POLICIA LOCAL,500,-500,0,0
1300,221000,ENERGIA ELECTRICA EDIFICIS POLICIA LOCAL,8000,0,8000,8039.28
1300,221030,COMBUSTIBLE VEHICLES POLICIAL LOCAL,0,0,0,0
1300,221040,VESTUARI POLICIA LOCAL,13000,2000,15000,12259.08
1300,226990,DESPESES DE FUNCIONAMENT POLICIA LOCAL,3000,4500,7500,7906.97
1300,227990,DESPESES SERVEI RETIRADA DE VEHICLES,14500,1300,15800,15800.79
1300,227991,SEGURETAT VIAL,2000,0,2000,1271.71
1340,480000,ASSOCIACIÓ PROTECCIÓ CIVIL,12000,0,12000,12000
1510,120000,BASIQUES FUNCIONARS  URBANISME,89543,7800,97343,70216.95
1510,121000,COMPLEMENTARIES  FUNCIONARIS URBANISME,168192,-22000,146192,97231.12
1510,130000,RETRIBUCIONS PERSONAL FIXE URBANISME,61130,0,61130,45640.19
1510,131000,RETRIBUCIONS PERSOANL TEMPORAL URBANISME,583986,46100,630086,459446.47
1510,761000,TRANSFERÈNCIES CAPITAL,100,0,100,0
1550,210000,MANTENIMENT ESPAI PÚBLIC,128000,-22000,106000,90128.71
1550,210001,SENYALITZACIO HORIZONTAL VIES PUBLIQUES,14000,0,14000,8146.87
1550,210002,SENYALITZACIÓ VERTICAL VIES PÚBLIQUES,6000,1200,7200,5963.62
1610,210000,MANTENIMENT XARXA SUBMINISTRAMENT AIGUA,15000,13000,28000,21614.04
1610,221010,SUBMINISTRAMENT AIGÜES TER-LLOBREGAT,360000,0,360000,290512.02
1610,227990,SERVEI ANÀLISI DE CONTROL I LECTURES DE L'AIGUA,6000,0,6000,0
1610,227991,MANTENIMENT XARXA DE CLAVEGUERAM,51800,0,51800,30814.92
1620,467000,SERVEI DEIXALLERIA,44000,16200,60200,60066.53
1620,467001,SERVEI RECOLLIDA SELECTIVA,37000,14700,51700,51698.81
1620,467002,SERVEI DE TRACTAMENT FRACCIÓ ORGÀNICA,37000,0,37000,28420.19
1620,467003,TRANSFERÈNCIA I ELIMINACIÓ RESIDUS MPALS. ORDINARIS,165000,900,165900,134731.24
1620,467005,SERVEI DE RECOLLIDA DE PAPER I CARTRÓ COMERCIAL,16000,2500,18500,15186.45
1620,467006,SERVEI DE RECOLLIDA FRACCIÓ RESTA I FRACCIÓ ORGÀNICA,200000,44100,244100,202998.86
1620,467007,SERVEI DE VOLUMINOSOS I ELIMINACIÓ RESIDUS BANALS,26000,15000,41000,34505.68
1620,467008,QUOTA MUNICIPIS ADHERITS,27000,0,27000,25748.99
1620,467009,DESPESES CONTENIDORS CÀRREGA LATERAL,37500,-10500,27000,12359.8
1620,467010,SERVEI RECOLLIDA FRACCIÓ ORGÀNICA COMERCIAL I MERCAT,37000,0,37000,28747.59
1620,467011,GESTIÓ DE RESIDUS GENERALS,7000,2500,9500,7425.34
1620,467012,TRANFERENCIES CONSORCI DE RESIDUS,0,0,0,0
1630,131000,RETRIBUCIONS PERSONAL TEMPORAL NETEJA VIÀRIA,122100,36000,158100,108663.35
1650,210000,MANTENIMENT I CONSERVACIÓ ENLLUMENAT PÚBLIC,16000,0,16000,13768.03
1650,221000,SUBMINISTRAMENT ELÈCTRIC ENLLUMENAT PÚBLIC,112000,0,112000,111268.35
1650,221001,MANTENIMENT ENLLUMENAT DE NADAL,5000,0,5000,1620.04
1700,226990,DESPESES DE FUNCIONAMENT MEDI AMBIENT,6000,0,6000,2105.79
1710,210000,"PARCS, JARDINS I CAMINS",38000,18000,56000,47927.86
1720,467000,APORTACIÓ CONCORCI CONCA RIU BESOS,150,0,150,0
1720,467001,CONVENI GESTIÓ ENERGÈTICA CONSELL COMARCAL,2200,0,2200,0
2300,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ACCIÓ SOCIAL,36862,7700,44562,33380.3
2300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS SERVEIS SOCIALS,55503,-3600,51903,36607.09
2300,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ACCIÓ SOCIAL,241668,9500,251168,181516.8
2300,150000,INCENTIU PRODUCTIVITAT FUNCIONARIS ACCIÓ SOCIAL,3633,-2000,1633,265.99
2310,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS ACCIÓ SOCIAL,2500,2600,5100,3728.32
2310,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS SERVEIS SOCIALS,7500,8700,16200,17392.7
2310,221020,SUBM. COMBUSTIBLE EDIFICIS DESTINATS ACCIÓ SOCIAL,2000,6600,8600,4192.48
2310,226991,DESPESES FUNCIONAMENT ACCIO SOCIAL,4000,0,4000,292.12
2310,410000,APORTACIÓ RESIDÈNCIA CAN DOTRAS,150000,25500,175500,150000
2310,480000,ASSISTÈNCIA SOCIAL,40000,0,40000,15523.54
2310,480001,APORTACIÓ FONS DE SOLIDARITAT I COOPERACIÓ,750,0,750,1000
2310,480002,BEQUES LLIBRES ESCOLARS,10000,0,10000,62
2310,480003,CONVENI INTERADMINISTRATIU SERVEIS SOCIALS,7500,0,7500,3567.82
2310,480004,ASSOCIACIÓ DE PARES FILLS DISCAPACITATS,2200,0,2200,2200
2310,480005,APORTACIÓ CARITAS,6500,0,6500,0
2310,480009,ASSOCIACIÓ GENT GRAN DE MONTMELÓ,1000,0,1000,1000
2310,480010,PROJECTES REHABILITACIÓ HABITATGES GENT GRAN,3500,-3500,0,0
2310,480011,SUBVENCIÓ IMPOST BÉNS IMMOLBES,8000,1100,9100,9075.85
2310,480012,AJUTS AL LLOGUER,10000,-1100,8900,7200
2310,480013,APORTACIÓ ONCOVALLÈS,3000,0,3000,0
2310,480014,ASSISTÈNCIA TÉCNICA TREBALLADORA SOCIAL CCVO,16400,0,16400,0
2310,480015,TARJETA MONEDER D'IMPACTE SOCIAL,15000,0,15000,5860.96
2320,226993,DESPESES FUNCIONAMENT SOLIDARITAT I COOPERACIÓ,2000,0,2000,296.21
2320,226994,DESPESES DE FUNCIONAMENT POLITIQUES D'IGUALTAT,4000,0,4000,0
2320,227992,AJUTS MEJADOR A LES ESCOLES,36500,27500,64000,46722.52
2320,227993,AJUST DE MENJADOR ESCOLA BRESSOL,9000,0,9000,4726.8
2320,227995,AJUSTS ESTADA ESCOLA BRESSOL,11000,0,11000,11305.9
2330,226990,DESPESES SERVEI TELEASSISTÈNCIA,19000,0,19000,16669.33
2330,226992,DESPESES HOMENATGE GENT GRAN,7000,0,7000,9465.86
2330,226995,DESPESES FUNCIONAMENT CASAL GENT GRAN,11000,0,11000,7404.54
2330,226996,DESPESES SERVEI DINAR EN COMPANYIA,45000,0,45000,30936.67
2330,226997,SERBEI D'ÀPATS A DOMICILI,21000,-21000,0,0
2330,227990,SERVEI PUNT DONA,13000,0,13000,9314.59
2330,227991,PRESTACIÓ SERVEIS CENTRE DE DISCAPACITATS,250000,0,250000,225553.6
2330,227992,PRESTACIÓ DE SERVEIS AL PROJECTE SODIOEDUCATIU,46500,500,47000,38892.44
2410,143100,MESURES ESPECIALS FOMENT DE L'OCUPACIÓ,146676,9000,155676,73612.56
2410,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS PROMOCIÓ ECONÒMICA,2500,0,2500,620.32
2410,226990,DESPESES FUNCIONAMENT PROMOCIÓ ECONÒMICA,1500,0,1500,706.7
2410,226992,DESPESES DE FORMACIÓ OCUPACIONAL PRÒPIA,28000,0,28000,4336
2410,470000,MESURES ESPECIALS PROMOCIÓ OCUPACIÓ (EMPRESES),15000,0,15000,2106.83
2410,470001,DESPESES FOMENT DE L'OCUPACIÓ,10000,0,10000,4562.06
3110,226990,DESPESES FUNCIONAMENT SERVEI SALUT PUBL. COMUNITÀRIA,2000,2300,4300,876.87
3110,227990,SERVEIS DE RECOLLIDA D'ANIMALS DOMÈSTICS,2500,1200,3700,3560
3110,227991,SERVEI DE CONTROL DE COLÒNIES DE GATS,4000,0,4000,3628
3110,227992,"SERVEIS DE DESRATITZACIÓ, DESINFECCIÓ, ETC",13000,500,13500,10087.55
3110,227993,PRESTACIÓ SERVEIS INSPECCIÓ LEGIONEL·LOSI,13000,0,13000,9752.6
3110,227994,CAMPANYA IDENTIFICACIÓ GOSSOS ADN,13000,-1100,11900,8162.81
3200,120000,BÀSIQUES FUNCIONARIS EDUCACIÓ,6980,1600,8580,6248.17
3200,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS EDUCACIÓ,8581,-500,8081,5653.24
3200,212000,MANTENIMENT EDIFICI CEIP SANT JORDI,5000,3500,8500,6075.35
3200,212001,MANTENIMENT EDIFICI CEIP PAU CASALS,5000,0,5000,3697.18
3200,212002,MANTENIMENT EDIFICI ESCOLA DE MÚSICA,2000,0,2000,82.21
3200,212003,MANTENIMENT EDIFICI ESCOLA BRESSOL,0,2000,2000,0
3200,226990,DESPESES DE FUNCIONAMENT EDUCACIÓ,12000,-4000,8000,6531.8
3200,226991,DESPESES DE FUNCIONAMENT CEIP PAU CASALS,0,4000,4000,0
3200,467000,APORTACIÓ CONSORCI ASSOCIAT DE LA UNED,18000,0,18000,18000
3200,468000,SUBVENCIÓ ESCOLA PAU CASALS,8000,-4000,4000,0
3200,468001,SUBVENCIÓ ESCOLA SANT JORDI,8000,0,8000,8000
3200,468002,SUBVENCIÓ INSTITUT MONTMELÓ,9000,0,9000,9000
3200,468003,SUBVENCIONS AMPA ESCOLES PÚBLIQUES,14500,0,14500,9500
3200,468004,AMPA INSTITUT MONTMELÓ (beca d'estudis),2500,2100,4600,4583.04
3210,221000,SUBMINISTRAMENT ELECTRIC EDIFICIS ESCOLARS,39000,0,39000,32995.68
3210,221020,SUBMINISTRAMENT GAS EDIFICIS ESCOLARS,40000,0,40000,32551.63
3240,130000,RETRIBUCIONS BASIQUES PERSONAL FIXE ESCOLA D'ADULTS,0,15600,15600,6777.57
3240,130001,RETRIBUCIONS PERSONAL FIXE ESCOLA DE MÚSICA,41953,-2000,39953,31405.11
3240,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ESCOLA DE MÚSICA,75048,7000,82048,57968.76
3240,131001,RETRIBUCIONS PERSONAL TEMPORAL ESCOLA D'ADULTS,123203,-9000,114203,86385.44
3240,226991,DESPESES DE FUNCIONAMENT ESCOLA DE MÚSICA,9000,0,9000,6470.92
3240,227990,PRESTACIÓ SERVEIS EDUCATIUS ESCOLA BRESSOL,190000,0,190000,158333.3
3300,120000,BÀSIQUES FUNCIONARIS CULTURA I JOVENTUT,25337,5800,31137,23340.39
3300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS CULTURA I JOVENTUT,45538,-3100,42438,29989.23
3300,130000,RETRIBUCIONS PERSONAL FIXE CULTURA I JOVENTUT,36279,-1000,35279,24434.65
3300,131000,RETRIBUCIONS PERSONAL TEMPORAL CULTURA I JOVENTUT,194679,-24000,170679,131201.67
3334,212000,MANTENIMENT EDIFICIS CULTURALS,5000,0,5000,2596.09
3334,212001,MANTENIMENT EDIFICI SALA POLIVALENT,5000,0,5000,2086.06
3334,221000,ENERGIA ELECTRICA EDIFICIS CULTURALS,30000,0,30000,28227.15
3334,221020,SUBMINISTRAMENT GAS EDIFICIS CULTURALS,8500,0,8500,9225.12
3334,226990,DESPESES DE FUNCIONAMENT CULTURA,22000,22000,44000,30382.66
3340,226992,DESPESES MONITORS TALLERS,50000,0,50000,34726.81
3340,467000,CONSORCI NORMALITZACIÓ LINGÜÍSTICA,8300,0,8300,8205.32
3340,468000,L'AGRUPA,1950,0,1950,1950
3340,468001,LUDUS HISTORIAE,1200,0,1200,1200
3340,468002,XARXA,3450,0,3450,3450
3340,468003,PENYA BLAUGRANA MONTMELÓ,1950,0,1950,1950
3340,468004,COLLA DE GEGANTERS DE MONTMELÓ,2350,0,2350,2350
3340,468005,ESBART DANSAIRE MONTMELÓ,1375,0,1375,1375
3340,468006,COLLA DE DIABLES DE MONTMELÓ,2650,0,2650,2650
3340,468007,ENTITATS ACTIVITATS DE NADAL,1000,0,1000,1000
3340,468008,SUBVENCIÓ SOLIDARITÉ,1000,0,1000,1000
3340,468009,CENTRE D'ESTUDIS MONTMELÓ,2000,0,2000,0
3340,468012,CLÀSSICS MONTMELÓ,1000,0,1000,0
3340,468013,PENYA PERICOS,500,0,500,500
3340,468014,PENYA MADRIDISTA,500,0,500,0
3340,468016,"FUNDACIÓ PRIVADA CULTURAL DE GRANOLLERS, AC",4200,0,4200,4148.61
3340,468017,AMICS DE LA FOTOGRAFIA DE MONTMELO,500,0,500,0
3340,468018,DIVERTIMENT,500,0,500,500
3340,468019,ADMI MONTMELO,500,0,500,500
3340,468020,MOTEROS MONTMELO,500,0,500,800
3360,226991,DESPESES FUNCIONAMENT PATRIMONI CULTURAL,4500,0,4500,2160.24
3360,226997,DESPESES FUNCIONAMENT MONS OBSERVANS CAN TACÓ,4700,0,4700,1725.64
3360,227000,PRESTACIÓ SERVEIS MONS OBSERVANS CAN TACÓ,24000,7600,31600,26951.06
3370,212000,MANTENIMENT EDIFICIS JUVENILS,2000,1600,3600,2229.37
3370,221000,ENERGIA ELECTRICA CENTRE JUVENIL,6000,0,6000,4983.07
3370,226990,DESPESES DE FUNCIONAMENT SERVEI JOVENTUT,5000,0,5000,1674.85
3370,226992,CASAL D'ESTIU I JOVE,11000,3950,14950,14923.79
3370,226993,PARC DE NADAL,10000,0,10000,9867.88
3370,227000,PRESTACIÓ CENTRE JUVENIL,56000,0,56000,41924.97
3370,468000,CIJ ESPLAIA'T,8000,0,8000,8000
3370,468002,ALTRES SUBVENCIONS DE JOVENTUT,800,0,800,0
3380,226993,FESTA MAJOR,90000,-2200,87800,87726.56
3380,226994,CARNESTOLTES,15500,2200,17700,17598.79
3380,226995,ALTRES FESTES TRADICIONALS,44000,16700,60700,49214.6
3380,226996,CONSUM CULTURAL,62000,15000,77000,75444.11
3400,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ESPORTS,8492,1900,10392,7639.96
3400,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS ESPORTS,13797,-600,13197,9308.8
3400,130000,RETRIBUCIONS PERSONAL FIXE D'ESPORTS,0,27200,27200,19719.18
3400,131000,RETRIBUCIONS PERSONAL TEMPORAL ESPORTS,151094,32000,183094,147421.95
3410,130000,RETRIBUCIONS PERSONAL FIXE SERVEI D'ESPORTS,25486,-25000,486,0
3410,212000,MANTENIMENT INSTAL·LACIÓ CAMP DE FUTBOL,3000,4500,7500,5119.54
3410,212001,MANTENIMENT PISCINES MUNICIPALS,7500,9000,16500,14366.36
3410,212002,MANTENIMENT INSTAL·LACIÓ EDIFICI PETANCA,1000,0,1000,0
3410,212003,MANTENIMENT PISTA ESPORTIVA CEIP PAU CASALS,1500,0,1500,383.58
3410,212004,MANTENIMENT INSTAL·LACIÓ PAVELLÓ,2000,6000,8000,7448.98
3410,226990,DESPESES DE FUNCIONAMENT ESPORTS,12500,0,12500,12588.17
3410,468000,SUBVENCIONS ENTITATS ESPORTIVES,35725,0,35725,34231.32
3410,468001,SUBVENCIONS ESPORTISTES INDIVIDUALS,0,2500,2500,0
3420,221000,SUBMINISTRAMENT ELECTRIC INSTAL·LACIONS ESPORTIVES,34000,0,34000,27051.21
3420,221020,SUBMINISTRAMENT GAS INSTAL·LACIONS ESPORTIVES,20000,0,20000,16378.41
3420,227990,SERVEI PISCINES MUNICIPALS,28000,2300,30300,29097.39
4310,226990,DESPESES E FUNCIONAMENT COMERÇ,4800,0,4800,564.25
4310,226991,DINAMITZACIÓ MERCAL SETMANAL,500,0,500,0
4310,226992,DESPESES FIRA DE COMERÇ I ARTESANIA,5500,0,5500,2160.5
4310,480000,DINAMITZACIÓ COMERCIAL,6000,0,6000,6000
4320,226990,DESPESES DE FUNCIONAMENT SERVEI DE TURISME,1800,0,1800,0
4320,462000,TRANSFERÈNCIES CORRENTS A DIPUTACIÓ DE BARCELONA,0,0,0,0
4320,467000,APORTACIÓ CONSORCI PROMOCIÓ DEL TURISME DEL VALLÈS ORIENTAL,800,0,800,757.39
4410,226990,DESPESES DE FUNCIONAMENT MOBILITAT SOSTENIBLE,1200,1000,2200,1323.44
4410,226991,CAMPANYES FOMENT A LA MOBILITAT SOSTENIBLE,0,0,0,0
4590,203000,LLOGUER MAQUINÀRIA OBRES I SERVEIS,8500,5600,14100,15463.2
4590,203001,LLOGUER MAQUINÀRIA JARDINERIA,1500,1500,3000,1367.07
4590,212000,MANTENIMENT EDIFICIS AJUNTAMENT,8000,9000,17000,14147.41
4590,213000,ADQUISICIÓ I MANTENIMENT MAQUINÀRIA I EINES,5500,5100,10600,10702.97
4590,213001,MANTENIMENT MAQUINÀRIA JARDINERIA,5000,0,5000,3082.08
4590,214000,REPARACIONS I MANTENIMENT VEHICLES MUNICIPALS,8000,9500,17500,15263.63
4590,221030,COMBUSTIBLES VEHICLES MUNICIPALS,28000,3000,31000,29620.54
4590,221040,VESTUARI PERSONALS SERVEIS MUNICIPALS,9000,0,9000,6395.64
4590,221100,MATERIAL DE NETEJA SERVEIS MUNICIPALS,9000,2500,11500,12386.85
4590,226090,"DESPESES ACTIVITATS CIRCUIT DE CATALUNYA (G. PREMIS, ETC..)",105000,-33000,72000,70029.01
4590,227000,PAGAMENT CANON AIGUA,480000,-75200,404800,320572.82
4930,226000,DESPESES DE FUNCIONAMENT SERVEI CONSUM,1000,0,1000,0
4930,227000,DESPESES SERVEI OMIC,6000,0,6000,5000
9120,100000,ASSIGNACIONS CARRECS POLITICS,90534,9300,99834,68035.01
9120,226010,DESPESES DE FUNCIONAMENT ALCALDIA,2500,16200,18700,18061.77
9120,230000,DIETES ÒRGANS DE GOVERN,0,0,0,0
9120,231000,DESPESES LOCOMOCIÓ ÒRGANS DE GOVERN,600,0,600,417.16
9120,480000,GRUPS POLITICS MUNICIPALS,42000,0,42000,21216.5
9200,120000,BASIQUES FUNCIONARIS SERVEIS GENERALS,190000,49400,239400,182341.93
9200,121000,COMPLEMENT. FUNCIONARIS SERVEIS GENERALS,294855,2000,296855,213726.43
9200,130000,RETRIBUCIONS PERSONAL FIXE SERVEIS GENERALS,56895,2700,59595,42916.69
9200,131000,RETRIBUCIONS PERSONAL TEMPORAL SERVEIS GENERALS,282032,44100,326132,235372.43
9200,150000,PRODUCTIVITATSERVEIS GENERALS,10121,-5500,4621,2151.36
9200,151000,GRATIFICACIONS HORES EXTRES,46000,25000,71000,65254.32
9200,151100,ALTRES RETRIBUCIONS,112240,-111000,1240,621.96
9200,160000,QUOTES CORPORACIO SEGURETAT SOCIAL,1275000,-100000,1175000,948453.51
9200,162000,FORMACIO I PERFECCIONAMENT PERSONAL FUNC,3000,0,3000,1516.8
9200,162001,FORMACIO I PERFECCIONAMENT PERSONAL LABORAL,2000,0,2000,1620
9200,162090,ALTRES DESPESES SOCIALS,23000,0,23000,202
9200,202000,LLOGUERS IMMOBLES,28300,0,28300,20983.25
9200,203000,REINTING DESFIBRILADORS,1500,4800,6300,5853.13
9200,204000,RÈNTING VEHICLES MUNICIPALS,58800,-7500,51300,32767.88
9200,204100,RÈNTING ENLLUMENAT PÚBLIC,78700,0,78700,72122.38
9200,204200,RENTING ESCOMBRADORA,66500,-7500,59000,42253.2
9200,206000,"RÈNTING INFORMÀTICA, EQUIPS OFICINA, ETC",21100,500,21600,19768.02
9200,207000,RÈNTING SERVEI POLICIA LOCAL,17000,0,17000,13754.49
9200,207100,RANTING VEHICLE POLICIA LOCAL,26300,-2300,24000,18544.3
9200,208000,RENTING VIDEOACTES PLE,3000,-3000,0,0
9200,209000,RENTING GESPA CAMP FUTBOL,25000,-25000,0,0
9200,209100,RENTING GRADES RETRÀCTILS SALA POLIVALENT,26500,-26500,0,0
9200,210000,RÈNTING BICICLETA,0,0,0,0
9200,216000,MANTENIMENT DEL SISTEMA INFORMÀTIC,1500,-1500,0,0
9200,219000,ESTRIS I CONSERVACIÓ MATERIAL SERVEIS GENERALS,1000,0,1000,961.36
9200,220000,MATERIAL D'OFICINA SERVEIS GENERALS,6500,1000,7500,6843.92
9200,220010,"LLIBRES, REVISTES I ALTRES PUBLICACIONS",1700,500,2200,2017.43
9200,220020,MATERIAL INFORMÀTIC NO INVENTARIABLE,3000,0,3000,1300.48
9200,221000,SUBMINISTRAMENT ELÈCTRIC DEPENDÈNCIES S. GENERALS,28000,0,28000,21979.23
9200,221001,SUBMINISTRAMENT ELÈCTRIC ALTRES DEPENDÈNCIES,19000,0,19000,10098.76
9200,221020,SUBM.COMBUSTIBLE DEPENDÈNCIES SERVEIS GENERALS,10800,0,10800,5958.11
9200,221040,VESTUARI SERVEIS GENERALS,1100,0,1100,0
9200,222000,DESPESES DE TELECOMUNICACIÓ (VEU I DADES),25000,0,25000,19509
9200,222990,SERVEIS DE MISSATGERS I CORREUS,18000,7000,25000,22266.39
9200,222991,CONTRACTES SERVEIS TRANSPARÈNCIA,5000,0,5000,0
9200,224000,ASSEGURANCES PARC MÒBIL,2900,0,2900,2343
9200,224001,ASSEGURANCES EDIFICIS,11000,600,11600,11585.89
9200,224002,ASSEGURANCES RESPONSABILITAT CIVIL,8800,2050,10850,10820.43
9200,224003,ASSEGURANCES PERSONAL,4500,4000,8500,8451.25
9200,224004,ALTRES ASSEGURANCES,5000,-4500,500,434.67
9200,226030,ANUNCIS EN BUTLLETINS OFICIALS  I MITJANS COMUNICACIÓ,6000,1000,7000,7502.24
9200,226040,"HONORARIS SERVEIS JURÍDICS, NOTARIALS I REGISTRALS",25000,6300,31300,18331.64
9200,226990,DESPESES FUNCIONAMENT SERVEIS GENERALS,30000,0,30000,28919.6
9200,226991,DESPESES COMUNITATS DE PROPIETARIS,9500,0,9500,3013.6
9200,226992,"DESPESES SINISTRES VIA PÚBLICA, VEHICLES, ETC.",2000,4000,6000,5951.67
9200,226993,DESPESES FUNCIONAMENT SERVEIS TÈCNICS,1000,0,1000,193.69
9200,226994,DESPESES PER EXECUCIO SUBSIDIÀRIA D'OBRES,1000,0,1000,786.5
9200,227000,DESPESES DE PARTICIPACIÓ CIUTADANA,8000,0,8000,1077.24
9200,227080,SERVEIS DE RECAPTACIÓ ORGANISME AUTÒNOM,165000,0,165000,132998.59
9200,227990,CONTRACTES DE MANTENIMENT DIVERSOS SERVEIS,256000,-17000,239000,199829.21
9200,227991,SERVEIS D'ADMINISTRACIÓ GENERAL,12000,-4500,7500,4434.5
9200,227992,SERVEIS MANTENIMENT SISTEMA INFORMÀTIC,50000,1200,51200,40477.99
9200,227993,SERVEI MANTENIMENT EQUIPS MULTIFUNCIÓ,18000,0,18000,14247.38
9200,227994,ALTRES SERVEIS INFORMÀTICS,25000,4000,29000,23994.09
9200,227995,PREVENCIÓ DE SALUT I RISCOS LABORALS,8000,0,8000,5302.76
9200,227996,REALITZACIÓ ESTUDIS TÈCNICS,22800,35500,58300,8987.28
9200,227997,PLANS AUTOPROTECCIÓ,1500,0,1500,0
9200,230200,DIETES PERSONAL ADMINISTRACIÓ GENERAL,500,0,500,110.45
9200,231200,DESPESES LOCOMOCIÓ ADMINISTRACIÓ GENERAL,1500,0,1500,1655.81
9200,462000,ALTRES SUBVENCIONS,7500,4700,12200,11535.26
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800,0,1800,1457.26
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500,0,1500,1494
9200,480005,SUBVENCIO BANC DEL TEMPS,500,0,500,0
9200,480006,ALTRES SUBVENCIONS ENTITATS,0,0,0,0
9200,480007,ASSOCIACIÓ DE VEiNS SANT CRIST DE LA RUA,1000,0,1000,0
9200,480008,TRANSFERÈNCIA OFICINAL LOCAL HABITATGE CCVO,10500,0,10500,10000
9200,480009,ASSOCIACIÓ DE VEÏNS CAN TABOLA,500,0,500,0
9200,480010,APORTACIÓ AMI,750,0,750,745.5
9200,480011,ASSISTÈNCIA TÈCNICA TAG JURIDIC CCVO,16400,11600,28000,27996.29
9200,610000,QUOTES URBANISTIQUES VIAL INDUSTRIAL HORTS RAIGUER,100,0,100,0
9200,610100,REURBANITZACIÓ TRAVESSERA URBANA BV 5156  2A FASE,250000,907086.49,1157086.49,1087417.61
9200,610200,MILLORA CAMINS DEL TENES,0,48227.33,48227.33,48227.33
9200,610300,OBRES ZONA ESCORXADOR,0,10000,10000,0
9200,610400,ASFALTAT ANTIC VIAL MONTMELO-MONTORNES,0,18000,18000,0
